index,Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeild,Humidity,Crops,price,Season
2496,2015,Hassan,6824,2903.1,17.350263157894737,Medium textured clay,Drip,71.0,59.5,Blackgram,44235,Rabi
2497,2016,Hassan,43013,2903.1,16.928509933774833,Medium textured clay,Drip,3961.0,55.0,Blackgram,203317,Rabi
2498,2017,Hassan,95,2996.6,15.679768211920528,Medium textured clay,Drip,4247.0,53.0,Cashew,2134,Rabi
2499,2018,Hassan,6441,2996.6,17.634139072847685,Medium textured clay,Drip,3290.0,53.5,Cashew,45186,Rabi
2500,2004,Hassan,4012,2996.6,16.389039735099338,Laterite,Drip,3138.0,52.5,Cashew,238542,Rabi
2501,2005,Hassan,4877,3522.8,14.695331125827813,Laterite,Drip,3423.0,56.0,Cashew,1516,Rabi
2502,2006,Hassan,4930,3522.8,15.915132450331125,Laterite,Drip,3899.0,57.0,Cashew,57259,Rabi
2503,2007,Hassan,4954,3522.8,14.73407894736842,Laterite,Drip,4015.0,57.5,Cashew,234779,Rabi
2504,2008,Hassan,5019,2903.1,15.61274834437086,Laterite,Drip,4279.0,57.0,Cashew,1493,Rabi
2505,2009,Hassan,5127,2903.1,16.445993377483443,Laterite,Drip,4167.0,55.0,Cashew,64409,Rabi
2506,2010,Mangalore,5174,2903.1,25.860509933774832,Laterite,Drip,4479.0,56.0,Cashew,249978,Rabi
2507,2011,Mangalore,5294,2996.6,26.34706578947368,Laterite,Drip,3699.0,54.0,Cashew,637,Rabi
2508,2012,Mangalore,5474,2996.6,26.708655629139074,Laterite,Drip,4904.0,58.0,Cashew,43311,Rabi
2509,2013,Mangalore,5864,2996.6,26.662430463576158,Laterite,Drip,2821.0,58.0,Cashew,24848,Rabi
2510,2014,Mangalore,7028,3522.8,26.416801324503307,Laterite,Drip,3472.0,59.0,Cashew,761,Rabi
2511,2015,Mangalore,7403,3522.8,27.24496052631579,Laterite,Drip,3647.0,50.0,Cashew,45608,Rabi
2512,2016,Mangalore,7501,3522.8,26.823887417218543,Laterite,Drip,393.0,54.0,Cashew,234581,Rabi
2513,2017,Mangalore,7714,3729.8,26.796470198675497,Laterite,Drip,167.0,53.0,Coconut,646,Rabi
2514,2018,Mangalore,7856,3729.8,27.179251655629137,Laterite,Drip,71.0,59.5,Coconut,43562,Rabi
2515,2013,Mangalore,32,3729.8,26.662430463576158,Laterite,Drip,52.0,55.0,Coconut,200000,Rabi
2516,2014,Mangalore,1,2746.2,26.416801324503307,Laterite,Drip,2570.0,53.0,Coconut,4847,Rabi
2517,2015,Mangalore,30,2746.2,27.24496052631579,Laterite,Drip,27170.0,53.5,Coconut,51239,Rabi
2518,2016,Mangalore,6,2746.2,26.823887417218543,Laterite,Drip,114744.0,52.5,Coconut,216396,Rabi
2519,2017,Mangalore,15,3360.0,26.796470198675497,Laterite,Drip,1402.0,56.0,Coconut,2644,Rabi
2520,2018,Mangalore,4,3360.0,27.179251655629137,Laterite,Drip,23456.0,57.0,Coconut,44235,Rabi
2521,2004,Mangalore,39,3360.0,26.699781456953637,Laterite,Drip,107809.0,57.5,Coconut,203317,Rabi
2522,2005,Mangalore,6,3605.4,26.214152317880792,Laterite,Drip,1132.0,57.0,Coconut,2134,Rabi
2523,2006,Kodagu,12,3605.4,15.553476821192055,Laterite,Drip,23960.0,55.0,Coconut,45186,Rabi
2524,2007,Kodagu,3,2903.1,15.282565789473681,Laterite,Drip,126487.0,56.0,Coconut,238542,Rabi
2525,2008,Kodagu,17,2903.1,15.94711920529801,Laterite,Drip,804.0,54.0,Coconut,1516,Rabi
2526,2009,Kodagu,3,2903.1,16.307052980132454,Laterite,Drip,30362.0,58.0,Coconut,200000,Rabi
2527,2010,Kodagu,9,2996.6,15.36175496688742,Laterite,Drip,124492.0,58.0,Coconut,4847,Rabi
2528,2011,Kodagu,21,2996.6,15.99881578947368,Laterite,Drip,792.0,59.0,Coconut,51239,Rabi
2529,2012,Kodagu,11,2996.6,16.190695364238415,Alluvial,Drip,34153.0,50.0,Ginger,216396,Rabi
2530,2013,Kodagu,4,3522.8,16.11195364238411,Alluvial,Drip,2570.0,54.0,Ginger,2644,Rabi
2531,2014,Kodagu,15,3522.8,15.72049668874172,Alluvial,Drip,27170.0,53.0,Ginger,44235,Rabi
2532,2015,Kodagu,8,3522.8,17.040328947368423,Alluvial,Basin,114744.0,59.5,Ginger,203317,Rabi
2533,2016,Kodagu,29,3729.8,16.679966887417223,Alluvial,Basin,1402.0,55.0,Ginger,2134,Rabi
2534,2017,Kodagu,1,3729.8,16.349966887417217,Alluvial,Basin,23456.0,53.0,Ginger,45186,Rabi
2535,2018,Kodagu,13736,3729.8,17.110231788079467,Alluvial,Basin,107809.0,53.5,Ginger,238542,Rabi
2536,2015,Kodagu,14003,2746.2,17.040328947368423,Alluvial,Basin,1132.0,52.5,Ginger,1516,Rabi
2537,2016,Kodagu,14179,2746.2,16.679966887417223,Alluvial,Basin,23960.0,56.0,Ginger,57259,Rabi
2538,2017,Kodagu,14319,2746.2,16.349966887417217,Alluvial,Basin,126487.0,57.0,Ginger,234779,Rabi
2539,2018,Kodagu,14464,3360.0,17.110231788079467,Alluvial,Basin,804.0,57.5,Ginger,1493,Rabi
2540,2013,Kodagu,14876,3360.0,16.11195364238411,Alluvial,Basin,30362.0,57.0,Ginger,64409,Rabi
2541,2014,Kodagu,14976,3360.0,15.72049668874172,Alluvial,Basin,124492.0,55.0,Ginger,249978,Rabi
2542,2015,Kodagu,15009,3605.4,17.040328947368423,Alluvial,Basin,792.0,56.0,Ginger,637,Rabi
2543,2016,Kodagu,15114,3605.4,16.679966887417223,Alluvial,Basin,34153.0,54.0,Ginger,43311,Rabi
2544,2017,Kodagu,16224,3605.4,16.349966887417217,Alluvial,Drip,132551.0,57.0,Coconut,200000,Rabi
2545,2018,Kodagu,17095,3512.4,17.110231788079467,Alluvial,Drip,338.0,57.5,Coconut,4847,Rabi
2546,2004,Kodagu,17512,3512.4,16.372748344370862,Alluvial,Drip,22966.0,57.0,Coconut,51239,Rabi
2547,2005,Kodagu,17587,3512.4,15.4803642384106,Alluvial,Drip,131763.0,55.0,Coconut,216396,Rabi
2548,2006,Kodagu,17771,3296.0,15.553476821192055,Alluvial,Drip,404.0,56.0,Coconut,2644,Rabi
2549,2007,Kodagu,17825,3550.0,15.282565789473681,Alluvial,Drip,24184.0,54.0,Coconut,44235,Rabi
2550,2008,Kodagu,3147,3550.0,15.94711920529801,Alluvial,Drip,124387.0,58.0,Coconut,203317,Rabi
2551,2009,Kodagu,2578,3550.0,16.307052980132454,Alluvial,Drip,343.0,58.0,Coconut,2134,Rabi
2552,2010,Kodagu,1591,3654.0,15.36175496688742,Alluvial,Drip,23099.0,59.0,Coconut,45186,Rabi
2553,2011,Kodagu,1298,3654.0,15.99881578947368,Alluvial,Drip,117825.84,50.0,Coconut,238542,Rabi
2554,2012,Mysuru,4,3654.0,19.73182450331126,Sandy loam,Drip,336.0,54.0,Coconut,1516,Rabi
2555,2013,Mysuru,1122,233.0,18.88877814569537,Sandy loam,Drip,22594.0,53.0,Coconut,57259,Rabi
2556,2014,Mysuru,917,233.0,18.73838079470199,Sandy loam,Drip,116481.07,52.0,Coconut,234779,Rabi
2557,2015,Mysuru,819,233.0,19.586223684210523,Sandy loam,Drip,316.0,51.0,Coconut,1493,Rabi
2558,2016,Mysuru,619,234.0,19.34348013245033,Sandy loam,Drip,21400.0,57.0,Coconut,64409,Rabi
2559,2017,Mysuru,391,234.0,18.05328145695364,Sandy loam,Drip,122102.0,57.0,Coconut,249978,Rabi
2560,2016,Mysuru,211,234.0,19.34348013245033,Sandy loam,Drip,382.0,60.0,Coconut,637,Rabi
2561,2017,Mysuru,153,3105.0,18.05328145695364,Sandy loam,Drip,19578.0,57.0,Coconut,43311,Rabi
2562,2018,Mysuru,111,3105.0,20.303413907284764,Sandy loam,Drip,121037.0,57.0,Coconut,24848,Rabi
2563,2013,Mysuru,76,3105.0,18.88877814569537,Sandy loam,Drip,231.0,54.0,Coconut,761,Rabi
2564,2014,Mysuru,53,236.0,18.73838079470199,Sandy loam,Drip,18951.0,54.5,Coconut,45608,Rabi
2565,2015,Mysuru,2688,236.0,19.586223684210523,Sandy loam,Drip,110579.0,56.6,Coconut,234581,Rabi
2566,2016,Mysuru,2311,2903.1,19.34348013245033,Sandy loam,Drip,221.0,55.5,Coconut,646,Rabi
2567,2017,Mysuru,2188,2903.1,18.05328145695364,Sandy loam,Drip,15362.0,58.5,Coconut,43562,Rabi
2568,2018,Mysuru,1998,2903.1,20.303413907284764,Sandy loam,Drip,120373.0,59.5,Coconut,200000,Rabi
2569,2004,Mysuru,2006,2996.6,18.82083112582781,Sandy loam,Drip,291.0,55.0,Coconut,4847,Rabi
2570,2005,Mysuru,2034,2996.6,16.92354635761589,Sandy loam,Drip,17231.0,53.0,Coconut,51239,Rabi
2571,2006,Mysuru,2035,2996.6,19.070367549668873,Sandy loam,Drip,119359.0,53.5,Coconut,216396,Rabi
2572,2007,Mysuru,2074,3296.0,17.269644736842103,Sandy loam,Drip,283.0,52.5,Coconut,2644,Rabi
2573,2008,Mysuru,2127,3550.0,17.975201986754968,Sandy loam,Drip,17690.0,56.0,Coconut,44235,Rabi
2574,2009,Mysuru,2090,3550.0,19.775003311258274,Sandy loam,Drip,7157.0,57.0,Coconut,203317,Rabi
2575,2010,Mysuru,2059,3550.0,18.05016887417218,Sandy loam,Drip,8700.0,57.5,Coconut,2134,Rabi
2576,2011,Mysuru,2050,3654.0,19.27207894736842,Sandy loam,Drip,41266.0,57.0,Coconut,45186,Rabi
2577,2012,Mysuru,1865,3654.0,19.73182450331126,Sandy loam,Drip,8838.0,55.0,Coconut,238542,Rabi
2578,2013,Mysuru,1841,3654.0,18.88877814569537,Sandy loam,Drip,8954.0,56.0,Coconut,1516,Rabi
2579,2014,Mysuru,1799,233.0,18.73838079470199,Sandy,Drip,42915.0,54.0,Coconut,57259,Rabi
2580,2015,Mysuru,1468,233.0,19.586223684210523,Sandy,Drip,9230.0,58.0,Coconut,234779,Rabi
2581,2016,Mysuru,568,233.0,19.34348013245033,Sandy,Drip,44313.0,58.0,Coconut,1493,Rabi
2582,2017,Mysuru,407,234.0,18.05328145695364,Sandy,Drip,45820.0,59.0,Coconut,64409,Rabi
2583,2016,Mysuru,177,234.0,19.34348013245033,Sandy,Drip,49084.0,50.0,Coconut,249978,Rabi
2584,2017,Mysuru,51,234.0,18.05328145695364,Sandy,Drip,86311.0,54.0,Coconut,637,Rabi
2585,2016,Mysuru,173,3105.0,19.34348013245033,Sandy,Drip,57642.0,53.0,Coconut,43311,Rabi
2586,2017,Mysuru,201,3105.0,18.05328145695364,Sandy,Drip,58405.0,52.0,Coconut,24848,Rabi
2587,2018,Mysuru,206,3105.0,20.303413907284764,Sandy,Drip,60751.0,51.0,Coconut,761,Rabi
2588,2013,Mysuru,243,236.0,18.88877814569537,Sandy,Basin,109506.0,57.0,Coconut,45608,Rabi
2589,2014,Mysuru,123,236.0,18.73838079470199,Sandy,Basin,114.0,57.0,Coconut,234581,Rabi
2590,2015,Mysuru,82,2903.1,19.586223684210523,Sandy,Basin,3.0,60.0,Coconut,646,Rabi
2591,2016,Mysuru,74,2903.1,19.34348013245033,Sandy,Basin,95.0,57.0,Coconut,43562,Rabi
2592,2017,Mysuru,18,2903.1,18.05328145695364,Sandy,Basin,19.0,57.0,Coconut,200000,Rabi
2593,2018,Mysuru,37,2996.6,20.303413907284764,Sandy,Basin,54.0,54.0,Coconut,4847,Rabi
2594,2004,Mysuru,35,2996.6,18.82083112582781,Sandy,Basin,13.0,54.5,Coconut,51239,Rabi
2595,2005,Mysuru,5974,2996.6,16.92354635761589,Sandy,Basin,123.0,56.6,Coconut,216396,Rabi
2596,2006,Mysuru,6631,2903.1,19.070367549668873,Sandy,Basin,19.0,55.5,Coconut,2644,Rabi
2597,2007,Mysuru,6705,2903.1,17.269644736842103,Sandy,Basin,32.0,58.5,Coconut,44235,Rabi
2598,2008,Mysuru,5876,2903.1,17.975201986754968,Sandy,Basin,8.0,59.5,Coconut,203317,Rabi
2599,2009,Mysuru,326,2996.6,19.775003311258274,Sandy,Basin,50.0,55.0,Coconut,2134,Rabi
2600,2010,Mysuru,6470,2996.6,18.05016887417218,Sandy loam,Basin,10.0,53.0,Coconut,45186,Rabi
2601,2011,Mysuru,6709,2996.6,19.27207894736842,Sandy loam,Basin,29.0,53.5,Coconut,238542,Rabi
2602,2012,Mysuru,6186,3522.8,19.73182450331126,Sandy loam,Basin,44.0,52.5,Coconut,1516,Rabi
2603,2013,Mysuru,6503,3522.8,18.88877814569537,Sandy loam,Basin,33.0,56.0,Coconut,57259,Rabi
2604,2014,Mysuru,5220,3522.8,18.73838079470199,Sandy loam,Basin,14.0,57.0,Coconut,234779,Rabi
2605,2015,Mysuru,4677,3729.8,19.586223684210523,Sandy loam,Basin,56.0,57.5,Coconut,1493,Rabi
2606,2016,Mysuru,4803,3729.8,19.34348013245033,Sandy loam,Basin,26.0,57.0,Coconut,64409,Rabi
2607,2017,Mysuru,3739,3729.8,18.05328145695364,Sandy loam,Basin,98.0,55.0,Coconut,249978,Rabi
2608,2017,Mysuru,3529,2746.2,18.05328145695364,Sandy loam,Basin,3.0,56.0,Coconut,200000,Rabi
2609,2016,Kasaragodu,3649,2746.2,27.264314569536428,Sandy loam,Basin,58637.0,54.0,Coconut,4847,Rabi
2610,2017,Kasaragodu,1374,2746.2,27.250341059602654,Sandy loam,Basin,59777.0,58.0,Coconut,51239,Rabi
2611,2018,Kasaragodu,933,3360.0,27.473387417218543,Sandy loam,Basin,60528.0,58.0,Coconut,216396,Rabi
2612,2013,Kasaragodu,345,3360.0,27.1606059602649,Sandy loam,Basin,61126.0,59.0,Coconut,2644,Rabi
2614,2015,Kasaragodu,11,3605.4,27.688671052631577,Sandy loam,Basin,63504.0,54.0,Coconut,203317,Rabi
2615,2016,Kasaragodu,10,3605.4,27.264314569536428,Sandy loam,Basin,63931.0,53.0,Coconut,2134,Rabi
2616,2017,Kasaragodu,7,3605.4,27.250341059602654,Sandy loam,Basin,73730.0,52.0,Coconut,45186,Rabi
2617,2018,Kasaragodu,10,3512.4,27.473387417218543,Sandy loam,Basin,118416.0,51.0,Coconut,238542,Rabi
2618,2004,Kasaragodu,56,3512.4,27.081135761589408,Sandy loam,Basin,130132.0,57.0,Coconut,1516,Rabi
2619,2005,Kasaragodu,68,3512.4,26.689215231788076,Sandy loam,Basin,154889.0,57.0,Coconut,57259,Rabi
2620,2006,Kasaragodu,56,3296.0,26.55908278145695,Sandy loam,Basin,171739.0,60.0,Coconut,234779,Rabi
2621,2007,Kasaragodu,66,3296.0,26.45373684210526,Sandy loam,Basin,172475.0,57.0,Coconut,1493,Rabi
2622,2008,Kasaragodu,55,3296.0,27.00378476821193,Sandy loam,Basin,177939.0,57.0,Coconut,64409,Rabi
2624,2010,Kasaragodu,51179,3550.0,26.395970198675496,Sandy loam,Basin,2783.0,54.5,Coconut,637,Rabi
2625,2011,Kasaragodu,468,3550.0,26.82465789473685,Sandy loam,Basin,1533.0,56.6,Coconut,43311,Rabi
2626,2012,Kasaragodu,11841,3654.0,27.24577152317881,Sandy loam,Basin,1647.0,55.5,Coconut,24848,Rabi
2627,2013,Kasaragodu,50975,3654.0,27.1606059602649,Sandy loam,Basin,975.0,58.5,Coconut,761,Rabi
2628,2014,Kasaragodu,206,3654.0,26.951731788079467,Sandy loam,Basin,2.0,59.5,Coconut,45608,Rabi
2629,2015,Kasaragodu,10922,233.0,27.688671052631577,Sandy loam,Basin,836.0,55.0,Coconut,234581,Rabi
2630,2016,Kasaragodu,51390,233.0,27.264314569536428,Sandy loam,Basin,806.0,53.0,Coconut,646,Rabi
2631,2017,Kasaragodu,177,233.0,27.250341059602654,Sandy loam,Spray,880.0,53.5,Coconut,43562,Rabi
2632,2004,Kasaragodu,10723,234.0,27.081135761589408,Sandy loam,Spray,770.0,52.5,Coconut,200000,Rabi
2633,2004,Kasaragodu,51709,234.0,27.081135761589408,Sandy loam,Spray,395.0,56.0,Coconut,4847,Rabi
2634,2004,Kasaragodu,146,234.0,27.081135761589408,Sandy loam,Spray,187.0,57.0,Coconut,51239,Rabi
2635,2004,Kasaragodu,10910,3105.0,27.081135761589408,Sandy loam,Spray,187.0,57.5,Coconut,216396,Rabi
2636,2004,Kasaragodu,51355,3105.0,27.081135761589408,Sandy loam,Spray,121.0,57.0,Coconut,2644,Rabi
2637,2004,Kasaragodu,160,3105.0,27.081135761589408,Sandy loam,Spray,103.0,55.0,Coconut,44235,Rabi
2638,2004,Kasaragodu,10912,236.0,27.081135761589408,Sandy loam,Spray,71.0,56.0,Coconut,203317,Rabi
2639,2004,Raichur,51353,236.0,23.317943708609278,Sandy loam,Spray,3961.0,54.0,Coconut,2134,Rabi
2640,2004,Raichur,142,2903.1,23.317943708609278,Sandy loam,Spray,4247.0,58.0,Coconut,45186,Rabi
2641,2004,Raichur,10505,2903.1,23.317943708609278,Sandy loam,Spray,3290.0,58.0,Coconut,238542,Rabi
2642,2004,Raichur,51040,2903.1,23.317943708609278,Sandy loam,Spray,3138.0,59.0,Coconut,1516,Rabi
2643,2004,Raichur,154,2996.6,23.317943708609278,Sandy loam,Spray,3423.0,50.0,Coconut,57259,Rabi
2644,2004,Raichur,10318,2996.6,23.317943708609278,Sandy loam,Spray,3899.0,54.0,Coconut,234779,Rabi
2645,2004,Raichur,48083,2996.6,23.317943708609278,Sandy loam,Spray,4015.0,53.0,Coconut,1493,Rabi
2646,2004,Raichur,143,3522.8,23.317943708609278,Sandy loam,Spray,4279.0,52.0,Coconut,64409,Rabi
2647,2004,Raichur,9283,3522.8,23.317943708609278,Sandy loam,Spray,4167.0,51.0,Coconut,249978,Rabi
2648,2004,Raichur,47200,3522.8,23.317943708609278,Sandy loam,Spray,4479.0,57.0,Coconut,637,Rabi
2649,2004,Raichur,158,3729.8,23.317943708609278,Sandy,Spray,3699.0,57.0,Coconut,43311,Rabi
2650,2004,Raichur,8982,3729.8,23.317943708609278,Sandy,Spray,4904.0,60.0,Coconut,24848,Rabi
2651,2004,Raichur,46990,3729.8,23.317943708609278,Sandy,Spray,2821.0,57.0,Coconut,761,Rabi
2652,2004,Raichur,103,2746.2,23.317943708609278,Sandy,Spray,3472.0,57.0,Coconut,45608,Rabi
2653,2004,Raichur,8239,2746.2,23.317943708609278,Sandy,Spray,3647.0,54.0,Coconut,234581,Rabi
2654,2004,Raichur,44563,2746.2,23.317943708609278,Sandy,Spray,393.0,54.5,Coconut,646,Rabi
2655,2004,Raichur,96,3360.0,23.317943708609278,Sandy,Spray,167.0,56.6,Coconut,43562,Rabi
2656,2004,Raichur,6949,3360.0,23.317943708609278,Sandy,Spray,71.0,55.5,Coconut,200000,Rabi
2657,2004,Raichur,44663,3360.0,23.317943708609278,Sandy,Spray,52.0,58.5,Coconut,4847,Rabi
2658,2004,Raichur,110,3605.4,23.317943708609278,Sandy,Spray,12.0,59.5,Coconut,51239,Rabi
2659,2004,Raichur,6824,3605.4,23.317943708609278,Sandy,Spray,51.0,55.0,Coconut,216396,Rabi
2660,2004,Raichur,43013,3605.4,23.317943708609278,Sandy,Spray,61.0,53.0,Coconut,2644,Rabi
2661,2004,Raichur,95,3512.4,23.317943708609278,Sandy,Spray,67.0,53.5,Coconut,44235,Rabi
2662,2004,Raichur,6441,3512.4,23.317943708609278,Sandy,Spray,62.0,52.5,Coconut,203317,Rabi
2663,2004,Raichur,4012,3512.4,23.317943708609278,Sandy,Spray,32.0,56.0,Coconut,2134,Rabi
2664,2004,Raichur,4877,3296.0,23.317943708609278,Sandy,Spray,22.0,57.0,Coconut,45186,Rabi
2665,2004,Raichur,4930,3296.0,23.317943708609278,Sandy,Spray,25.0,57.5,Coconut,238542,Rabi
2666,2004,Raichur,4954,3296.0,23.317943708609278,Sandy,Spray,4.0,57.0,Coconut,1516,Rabi
2667,2004,Raichur,5019,3550.0,23.317943708609278,Sandy,Spray,9.0,55.0,Coconut,200000,Rabi
2668,2004,Raichur,5127,3550.0,23.317943708609278,Sandy,Spray,12.0,56.0,Coconut,4847,Rabi
2669,2004,Gulbarga,5174,3550.0,21.980059602649007,Sandy,Spray,2089.0,54.0,Coconut,51239,Rabi
2670,2004,Gulbarga,5294,3654.0,21.980059602649007,Sandy,Spray,2810.0,58.0,Coconut,216396,Rabi
2671,2004,Gulbarga,5474,3654.0,21.980059602649007,Sandy,Spray,841.0,58.0,Coconut,2644,Rabi
2672,2004,Gulbarga,5864,3654.0,21.980059602649007,Sandy,Spray,3550.0,59.0,Coconut,44235,Rabi
2673,2004,Gulbarga,7028,233.0,21.980059602649007,Sandy,Spray,109.0,50.0,Coconut,203317,Rabi
2674,2004,Gulbarga,7403,233.0,21.980059602649007,Sandy,Spray,3368.0,54.0,Coconut,2134,Rabi
2675,2004,Gulbarga,7501,233.0,21.980059602649007,Sandy,Drip,3671.0,53.0,Cocoa,45186,Rabi
2676,2004,Gulbarga,7714,2903.1,21.980059602649007,Sandy,Drip,2404.0,52.0,Cocoa,238542,Rabi
2677,2004,Gulbarga,7856,2903.1,21.980059602649007,Sandy,Drip,2805.0,51.0,Cocoa,1516,Rabi
2678,2004,Gulbarga,32,2903.1,21.980059602649007,Sandy,Drip,2331.0,57.0,Cocoa,57259,Rabi
2679,2004,Gulbarga,1,2996.6,21.980059602649007,Sandy,Drip,2088.0,57.0,Cocoa,234779,Rabi
2680,2004,Gulbarga,30,2996.6,21.980059602649007,Sandy,Drip,2628.0,60.0,Cocoa,1493,Rabi
2681,2004,Gulbarga,6,2996.6,21.980059602649007,Sandy,Drip,1939.0,57.0,Coffee,64409,Rabi
2682,2004,Gulbarga,15,3522.8,21.980059602649007,Sandy,Drip,1871.0,57.0,Coffee,249978,Rabi
2683,2004,Gulbarga,4,3522.8,21.980059602649007,Sandy,Drip,1868.0,54.0,Coffee,637,Rabi
2684,2004,Gulbarga,39,3522.8,21.980059602649007,Sandy,Drip,127919.0,54.5,Coffee,43311,Rabi
2685,2004,Gulbarga,6,3729.8,21.980059602649007,Sandy,Drip,75340.0,56.6,Coffee,24848,Rabi
2686,2004,Gulbarga,12,3729.8,21.980059602649007,Sandy,Drip,29170.0,55.5,Coffee,761,Rabi
2687,2004,Gulbarga,3,3729.8,21.980059602649007,Sandy,Drip,1901.0,58.5,Coffee,45608,Rabi
2688,2004,Gulbarga,17,2746.2,21.980059602649007,Sandy,Drip,972.0,59.5,Coffee,234581,Rabi
2689,2004,Gulbarga,3,2746.2,21.980059602649007,Sandy,Drip,874.0,55.0,Coffee,646,Rabi
2690,2004,Gulbarga,9,2746.2,21.980059602649007,Sandy,Drip,592.0,53.0,Coffee,43562,Rabi
2691,2004,Gulbarga,21,3360.0,21.980059602649007,Sandy,Drip,864.0,53.5,Coffee,200000,Rabi
2692,2004,Gulbarga,11,3360.0,21.980059602649007,Sandy,Drip,5373.0,52.5,Coffee,4847,Rabi
2693,2004,Gulbarga,4,3360.0,21.980059602649007,Sandy,Drip,6589.0,56.0,Coffee,51239,Rabi
2694,2004,Gulbarga,15,3605.4,21.980059602649007,Sandy,Drip,5107.0,57.0,Coffee,216396,Rabi
2695,2004,Gulbarga,8,3605.4,21.980059602649007,Sandy,Drip,5518.0,57.5,Coffee,2644,Rabi
2696,2004,Gulbarga,29,3605.4,21.980059602649007,Sandy,Drip,4912.0,57.0,Cardamum,44235,Rabi
2697,2004,Gulbarga,1,3512.4,21.980059602649007,Sandy,Drip,3830.0,55.0,Cardamum,203317,Rabi
2698,2004,Gulbarga,13736,3512.4,21.980059602649007,Sandy,Drip,4.0,56.0,Cardamum,2134,Rabi
2699,2004,Gulbarga,14003,3512.4,21.980059602649007,Sandy,Drip,9.0,54.0,Cardamum,45186,Rabi
2700,2004,Gulbarga,14179,3296.0,21.980059602649007,Alluvial,Drip,12.0,58.0,Cardamum,238542,Rabi
2701,2004,Gulbarga,14319,3296.0,21.980059602649007,Alluvial,Drip,2089.0,58.0,Cardamum,1516,Rabi
2702,2004,Gulbarga,14464,3296.0,21.980059602649007,Alluvial,Drip,2810.0,59.0,Cardamum,57259,Rabi
2703,2004,Gulbarga,14876,3550.0,21.980059602649007,Alluvial,Drip,841.0,50.0,Cardamum,234779,Rabi
2704,2004,Gulbarga,14976,3550.0,21.980059602649007,Alluvial,Drip,3550.0,54.0,Cardamum,1493,Rabi
2705,2004,Gulbarga,15009,3550.0,21.980059602649007,Alluvial,Drip,109.0,53.0,Cardamum,64409,Rabi
2706,2004,Madikeri,15114,3654.0,16.242748344370863,Alluvial,Drip,3368.0,52.0,Cardamum,249978,Rabi
2707,2004,Madikeri,16224,3654.0,16.242748344370863,Alluvial,Drip,3671.0,51.0,Cardamum,637,Rabi
2708,2004,Madikeri,17095,3654.0,16.242748344370863,Alluvial,Drip,2404.0,57.0,Cardamum,43311,Rabi
2709,2004,Madikeri,17512,233.0,16.242748344370863,Alluvial,Drip,2805.0,57.0,Cardamum,24848,Rabi
2710,2004,Madikeri,17587,233.0,16.242748344370863,Alluvial,Drip,2331.0,60.0,Cardamum,761,Rabi
2711,2004,Madikeri,17771,233.0,16.242748344370863,Alluvial,Drip,2088.0,57.0,Pepper,45608,Rabi
2712,2004,Madikeri,17825,234.0,16.242748344370863,Alluvial,Drip,2628.0,57.0,Pepper,234581,Rabi
2713,2004,Madikeri,3147,234.0,16.242748344370863,Alluvial,Drip,1939.0,54.0,Pepper,646,Rabi
2714,2004,Madikeri,2578,234.0,16.242748344370863,Alluvial,Drip,1871.0,54.5,Pepper,43562,Rabi
2715,2004,Madikeri,1591,3105.0,16.242748344370863,Alluvial,Drip,1868.0,56.6,Pepper,200000,Rabi
2716,2004,Madikeri,1298,3105.0,16.242748344370863,Alluvial,Drip,127919.0,55.5,Pepper,4847,Rabi
2717,2004,Madikeri,4,3105.0,16.242748344370863,Alluvial,Drip,75340.0,58.5,Pepper,51239,Rabi
2718,2004,Madikeri,1122,236.0,16.242748344370863,Alluvial,Drip,29170.0,59.5,Pepper,216396,Rabi
2719,2004,Madikeri,917,236.0,16.242748344370863,Alluvial,Basin,1901.0,55.0,Pepper,2644,Rabi
2720,2004,Madikeri,819,2903.1,16.242748344370863,Alluvial,Basin,972.0,53.0,Pepper,44235,Rabi
2721,2004,Madikeri,619,2903.1,16.242748344370863,Alluvial,Basin,874.0,53.5,Pepper,203317,Rabi
2722,2004,Madikeri,391,2903.1,16.242748344370863,Sandy loam,Basin,592.0,52.5,Pepper,2134,Rabi
2723,2004,Madikeri,211,2996.6,16.242748344370863,Sandy loam,Basin,864.0,56.0,Pepper,45186,Rabi
2724,2004,Madikeri,153,2996.6,16.242748344370863,Sandy loam,Basin,5373.0,57.0,Pepper,238542,Rabi
2725,2004,Madikeri,111,2996.6,16.242748344370863,Sandy loam,Basin,6589.0,57.5,Pepper,1516,Rabi
2726,2004,Madikeri,76,3522.8,16.242748344370863,Sandy loam,Basin,5107.0,57.0,Arecanut,200000,Rabi
2727,2004,Madikeri,53,3522.8,16.242748344370863,Sandy loam,Basin,5518.0,55.0,Arecanut,4847,Rabi
2728,2004,Madikeri,2688,3522.8,16.242748344370863,Sandy loam,Basin,4912.0,56.0,Arecanut,51239,Rabi
2729,2004,Madikeri,2311,3729.8,16.242748344370863,Sandy loam,Basin,3830.0,54.0,Arecanut,216396,Rabi
2730,2004,Madikeri,2188,3729.8,16.242748344370863,Sandy loam,Basin,4.0,58.0,Arecanut,2644,Rabi
2731,2004,Madikeri,1998,3729.8,16.242748344370863,Sandy loam,Basin,9.0,58.0,Arecanut,44235,Rabi
2732,2004,Madikeri,2006,2746.2,16.242748344370863,Sandy loam,Basin,12.0,59.0,Arecanut,203317,Rabi
